start_year,state,site,summary,event_quote,lat,lon
1786,Jalisco,Guadalajara,Escasez,"Correspondencia diversa sobre la escasez y su remedio, siembras extraordinarias. Marzo de 1786. Florescano, 1981:291, 297, 303",20.67730516,-103.35568889
1786,Jalisco,Guadalajara,Epidemia,"Documento del 27 de febrero de 1787 sacado de su original y copiado en el libro de actas de cabildo, el cual trata sobre la construcción de un hospital y un camposanto. “Luego que el oidor fiscal pudo instruirse de este expediente y del formado extramuros de esta ciudad se construya un camposanto que lo releve en iguales casos de los espantosos estragos que con motivo de la peste del año pasado ocasionó la necesidad de abrir muchos sepulcros, sin estar todavía consumidos los cuerpos […] en que es preciso establecer así el expresado campo, como el nuevo hospital un terreno tan adecuado y suficiente […] En cabildo en 3 de marzo de 1787 años, nombraron por comisionados a los señores alcalde ordinario y regidor depositario don Ignacio de Estrada para que acuerden con el señor fiscal, el día que se tomará posesión del sitio demarcado para el nuevo hospital y camposanto.” AGMG, Actas de cabildo, 1787, l. 6, f. 26-37v",20.67730516,-103.35568889
1786,Jalisco,Guadalajara,Carestí­a,"El corregidor interino, don Ignacio Fernández Báez, informa sobre la carestía en el Real de Bolaños. Julio de 1786. Florescano, 1981:98",20.67730516,-103.35568889
1786,Jalisco,Guadalajara,Tributos,"“Providencia para que los indios de […] realicen el pago de lo que buenamente puedan tributar debido a la escasez de alimentos.” Enero de 1786. Florescano, 1981:673",20.67730516,-103.35568889
1786,Jalisco,Guadalajara,Escasez de cosechas,"Providencias que se tomaron ante la escasez de las cosechas. Enero de 1786. Florescano, 1981:73-84",20.67730516,-103.35568889
1786,Jalisco,Guadalajara,Escasez,"“El ayuntamiento de Guadalajara solicita dispensa de alcabala para las harinas que introduce con destino a vender a los pobres al menudeo, con el fin de remediar la escasez que se padece.” Florescano, 1981:84-86",20.67730516,-103.35568889
1786,Jalisco,Jalostotitlï¿½n,Escasez de cosechas,"“Providencia para que los indios de […] no den tributo debido a la escasez de cosechas.” Enero de 1786. Florescano, 1981:690",21.16887176,-102.46568649
1786,Jalisco,Ocotlï¿½n,Escasez de cosechas,"“Providencia para que los indios de […] no den tributo debido a la escasez de cosechas.” Enero de 1786. Florescano, 1981:690",20.35140756,-102.77208043
1786,Jalisco,Poncitlï¿½n,Tributos,"“Providencia para que los indios de […] realicen el pago de lo que buenamente puedan tributar debido a la escasez de alimentos.” Enero de 1786. Florescano, 1981:673",20.38168556,-102.92819771
1786,Jalisco,Purificaciï¿½n,Escasez de cosechas,"Providencias que se tomaron ante la escasez de las cosechas. Enero de 1786. Florescano, 1981:73-84",19.71948982,-104.60239546
1786,Jalisco,San Luis,Pérdida de cosechas,"Consulta del señor oidor decano de Guadalajara, para que los indios del pueblo de San Luis sólo paguen lo que buenamente puedan del tributo […] debido a que sus milpas se perdieron. Julio de 1786. AGNM, Tributos, v. 20, e. 7, ff. 176-192",21.09967267,-103.43351270
1786,Jalisco,Sayula,Escasez de cosechas,"Providencias que se tomaron ante la escasez de las cosechas. Enero de 1786. Florescano, 1981:73-84",19.88337626,-103.60099600
1786,Jalisco,Sayula,Falta de lluvias,"“El historiador presbítero don José Larios, manifiesta que la frase antedicha ‘Hasta que llovió en Sayula’ tuvo su origen en el último tercio del siglo XVIII a raíz de una espantosa sequía en el territorio de Nueva Galicia, en la cual dejó de llover siete años en Sayula.” Munguía, 1976:48",19.88337626,-103.60099600
1786,Jalisco,Sayula,Tributos,"Providencias para que los indios de estos pueblos paguen sólo el tributo que puedan. Septiembre. Florescano, 1981:682",19.88337626,-103.60099600
1786,Jalisco,Talpa,Epidemia,"“Peste. Providencia para que los indios de los pueblos de Chiquistlán, Talpa, Apango y Ataco, paguen sólo el tributo que buenamente puedan, debido a la excesiva peste que han padecido en el 86.” AGNM, Tributos, v. 20, e. 5, ff. 125-157",20.38063987,-104.82296544
1786,Jalisco,Tomatlï¿½n,Escasez de cosechas,"Providencias que se tomaron ante la escasez de las cosechas. Enero de 1786. Florescano, 1981:73-84",19.94141835,-105.24908732
1786,Jalisco,Tuscacuesco,Escasez de cosechas,"Providencias que se tomaron ante la escasez de las cosechas. Enero de 1786. Florescano, 1981:73-84",19.69754169,-103.98322265
1786,Jalisco,Zapotlï¿½n,Escasez de cosechas,"Providencias que se tomaron ante la escasez de las cosechas. Enero de 1786. Florescano, 1981:73-84",19.70338489,-103.46293077
1786,Mï¿½xico,Almoloya (San Andrï¿½s),Respuesta autoridades virreinales,"Expediente promovido a consulta del teniente de alcalde mayor de Sultepec sobre siembras de riego en el pueblo de Almoloya y habilitación de dinero. Florescano, 1981:441, 445",18.86453803,-99.89394483
1786,Mï¿½xico,Almoloya (San Andrï¿½s),Miseria,"José de la Cruz y su esposa María Petra, naturales del partido de Almoloya, solicitan un plazo mayor para pagar su deuda a don José López. De la tienda de éste tenían fiados 61 pesos, cuatro y medio reales en géneros y recaudos y habían abonado 16 pesos “y habiendo parado de pagarle por la falta de trabajo como por la gravísima necesidad en que nos hallamos, pues ni para comer tenemos, por cuya causa nos hallamos todavía con la dependencia de 45 pesos con cuatro y medio reales. Para esto nos ha embargado dicho don José López, una yunta de bueyes, una vaca parida, seis ovejas sin trasquilar.” José de la Cruz pide: “se sirva darnos dicho señor algunos días de demora para poderle corresponder como también el que nos devuelva nuestros animales pues con la yunta busco un mediano sustento y ahora se está aprovechando de ella.” Junio-julio de 1786. AGNEM, Sección histórica, v. 125, l. 5, ff. 280-286, asunto 2",18.86453803,-99.89394483
1786,Mï¿½xico,Apasco (San Francisco),Pérdida de cosechas,"“Al gobernador y república, común y demás naturales del pueblo de San Francisco Apasco, jurisdicción de Tetepango, a los pies de vuestra excelencia con el debido profundo rendimiento dicen: que la actual pérdida de cosecha de maíz, en el año anterior, los tiene en una deplorable constitución y sin arbitrio alguno, para hacer la acostumbrada siembra, en la estación presente, pero se hallan en la caja de su comunidad 352 pesos tres tomines, de cuya cantidad imploran profundamente. La notoria conmiseración de usted para que se digne concederles gracia de que extraigan 200 pesos precisa concurrencia de su párroco y alcalde mayor, invertirlos en semillas y distribuirla proporcionadamente entre sus naturale.” AGNM, Bienes de comunidad, v. 4, e. 5, ff. 15-18",19.97540000,-99.17406000
1786,Mï¿½xico,Ayotzingo (Santa Catarina),Miseria,"“Que por las miserias que acreditaron los indios del pueblo de Santa Catarina Ayoncingo, jurisdicción de Chalco, determinó la Real Audiencia gobernadora en decreto de 6 de febrero de 787, que el importe de los tres tercios de tributos correspondientes al año de 86 se sacase de los caudales existentes de las arcas de la comunidad del expresado pueblo.” AGNM, Bienes de comunidad, v. 4, e. 7, f. 82",19.20983169,-98.92974906
1786,Mï¿½xico,Chalco,Escasez de maíz,"Órdenes auxiliares del virrey, para que los comisionados del pósito obliguen a los hacendados a vender sus existencias debido a la escasez. Octubre de 1785 a enero de 1786. Florescano, 1981:418-421",19.26535425,-98.89781000
1786,Mï¿½xico,Cuautitlï¿½n,Respuesta autoridades virreinales,"Sobre que en Cuautitlán se venda el maíz a unos precios cómodos y equitativos, por lo cual se expidieron las órdenes correspondientes al teniente de aquel partido. Diciembre de 1785-febrero de 1786. Florescano, 1981:402",19.66755642,-99.17948750
1786,Mï¿½xico,Cuautitlï¿½n,Prevención,"“Representación de don Francisco Parra sobre que informe el justicia de Jilotepec si puede uno verificar la siembra que prometo [sic].” Enero de 1786. Florescano, 1981:415-416",19.66755642,-99.17948750
1786,Mï¿½xico,Huehuetoca,Carestí­a de Maíz,"“Bola, hambre. De seis a 15 reales la fanega.” Malvido, 1973:101; Gibson, 1991:471; Espinosa et al., 1987:119",19.83477757,-99.20365079
1786,Mï¿½xico,Hueypoxtla,Esterilidad,"“Por las justas causas que se tuvieron presentes en la junta superior de Hacienda, celebrada el 2 de noviembre del año próximo pasado, sobre la instancia que introdujeron los naturales de los pueblos del partido de Tetepango y sus agregados de Atitalaquia, Huipuztla y Mixquiahuala, a que se les relevase sus tributos por la esterilidad de los años de 1782 y principios del de 90, ha venido el rey en aprobar la determinación que tomó la expresada junta en concederles la espera para el pago de lo que estaban debiendo y permiten los artículos 124 y 141 de la ordenanza de 4 de diciembre de 1786 y posteriores reales órdenes.” AGNM, Reales cédulas originales, v. 148, e. 178. ff. 287-287v",19.90707000,-99.07784000
1786,Mï¿½xico,Huixquilucan,Escasez de semillas,"“Los naturales de […] sobre que se les releve del pago de tributo por la escasez de semillas.” Febrero de 1786. Florescano, 1981:218-224",19.36173842,-99.35115167
1786,Mï¿½xico,Ixtlahuacan,Escasez de maíz,"El administrador de pulques de Texcoco, don José León Peñarroja, sobre que se le releve el derecho de pulques a la república de Ixtlahuacan, por la miseria y escasez que experimentan del maíz. Diciembre de 1785-febrero de 1787. Florescano, 1981:468-476",19.56950830,-99.76727066
1786,Mï¿½xico,Jilotepec,Carestí­a de semillas,"“Don Francisco Bartolo Parra, vecino labrador de la jurisdicción de Jilotepeque y parcionero de la finca de Atongo con el mayor rendimiento que debe a vuestra excelencia, digo; que teniendo barbechadas las tierras de mis pertenencias en dicha finca para sembrar de regadío cuatro fanegas de maíz la cual semilla puede serme su cosecha de considerable arbitrio para socorrer mis presentes urgencias y necesidades y como quiera que por éstas no puedo poner en planta otra siembra de regadío por la carestía de semillas y no alcanzarme en la estación presente aun para el sustento de mi familia siéndome asimismo imposible la renta de las tierras por estar [en]dicha finca prohibido y ser caros los cosecheros, y serme al mismo tiempo sensible dejar sin cultivo de tierras en un tiempo como el presente y ser éstas de buen panino y muy fértiles y pingües. Por todo lo cual expuesto, puesto a los pies de vuestra excelencia, suplico que su justificación, caritativas cristianas y arregladas providencias.” AGNM, Civil, v. 1418, e. 6, ff. 41-44v",19.95477218,-99.53476658
1786,Mï¿½xico,Lerma (Santa Clara),Necesidad,"Representación del alcalde mayor de Lerma sobre las necesidades de aquel pueblo. Noviembre. Florescano, 1981:416-418",19.28535019,-99.51226568
1786,Mï¿½xico,Malacatepec,Escasez,"El teniente de Malacatepec, Pedro de Ocha, describe la situación de extrema necesidad en que se halla el partido y cómo se pretende vender trigo en otras jurisdicciones: “ha llegado a mí noticia […] el hallarse en el molino que casi está dentro del pueblo, porción de trigo de varios particulares, con el fin de reducirlo en harina y conducirlo a varios lugares fuera de la jurisdicción y aunque esto sea con el objeto de sufragar en ellos la necesidad, puede que ésta no sea tan crecida como la de éste, y caso que sea igual, la preferencia, como que en él se ha cosechado este fruto, es indispensable […] Autos que el teniente del partido, don Pedro Ochoa y Molina, está siguiendo a beneficio del público a pedimento del señor cura de este partido don Manuel Ruiz de la Mota […] todo el vecindario se halla en el estado más lamentable, pues ya llegó el día en que la necesidad de la diaria e indispensable manutención se halle sin arbitrio para ella, originando en algunos tierno llanto que con el tiempo puede degenerar en desesperación, pues habiendo dado fin el único maíz que en este pueblo se ha vendido, que lo fue el de la colecturía de diezmos, y el que por orden del venerable cabildo de la santa iglesia metropolitana de México, a quien tocaba, y dádose éste al equitativo precio de seis pesos, no les quedó más refugio que el pan o semitas, pero como quiera que esté, dentro de breves días cesará […] y en el presente ya se verifica con mucha escasez, dando por razón los tenderos tener muy poco trigo sus amasijos, tal vez por haberse algunos deshecho del que tenían acopiado con este pretexto y a precios sumamente cómodos, por lograrlos excesivos.” Marzo de 1786. AGNEM, Sección histórica, v. 125, l. 5, ff. 430-439, asunto 20",19.36926603,-100.17255319
