id,add_date,event_duration,event_quote,event_quote_location,event_source_info,event_time_description,firstname,start_day,start_month,start_year,summary,surname
2095,2023-06-04 06:37:27,,"En la sesión del 3 de enero de 1751, se acordó que: “Habiéndose dado cuenta el día de ayer de los encargos distribuidos por esta nobilísima ciudad a los regidores de ella y comprendido lo preciso, que se pase, por la urgencia que han acrecentado las calamidades de los años pasados en la administración de los maíces y pósito de la alhóndiga, con los dos nombrados para ella por la nobilísima ciudad concurrirá y asistirá a todo lo que pueda pertenecer para salir de las dependencias pendientes que este delicado negocio ha ocasionado, y que están todavía sin perecer, como para mantener la gran porción de maíz que ha quedad.” AHCM, Actas de cabildo originales, 76A",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 399",,Bradley,,,1751,Alhóndigas,Skopyk
3188,2023-06-04 06:37:27,,"“La última cosecha de maíz fue regular y la de frijol escasa por la mucha sabandija que molestó a esta semilla: de las dos, por la precipitación con que en abril comenzaron las lluvias, se hicieron anticipadamente algunas siembras, que se perdieron por la desigualdad del tiempo el cual últimamente compuesto promete abundante la colección de frutos, que debe hacerse por los meses de diciembre y enero. A las granas hizo notable daño, el granizo que cayó en los primeros aguaceros y se regula el demérito que tuvieron en mucho más de una tercia parte.” AGI, Indiferente general, 1560",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 190",,Bradley,,,1793,Cosechas escasas,Skopyk
2242,2023-06-04 06:37:27,,"“Se cita que durante estos dos años el centro de México se vio afectado por epidemias de sarampión, matlazahuatl y viruelas.” Medina, 1983:197",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 525",,Bradley,,,1768,Epidemia,Skopyk
2298,2023-06-04 06:37:27,,"“Se acuerda que se pregone a los abastos para convocar a pastores y criaderos para que se prevengan con sus ganados para subsidiar a la república en cualquier emergencia que se ofrezca.” Tres de junio de 1770. AAP, Reales cédulas, núm. 14, ff. 319-319v",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 572",,Bradley,,,1770,Prevención,Skopyk
3389,2023-06-04 06:37:27,,"Se ha informado al virrey, el 18 de octubre de 1799, sobre escasez de maíz en Tepeaca por lo que se ha determinado que se “activen las siembras de maíz en el otoño próximo en el concepto que franqueará los auxilios que dependan de mi autorida.” UAP, Microfilms, r. 6",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 372",,Bradley,,,1799,Escasez de maíz,Skopyk
3151,2023-06-04 06:37:27,,"En sesión de cabildo de 9 de mayo de 1791 se menciona que los derechos de alhondigaje pertenecen a los propios de la ciudad y que “las deudas del pósito provisional [se han] establecido con motivo de los próximos años de escasez en beneficio del público y para su precisa subsistencia.” Añade el acta que “el tiempo más favorable […] al común […] es el […] que, como en el presente, está muy barato el maí.” AHMQ, Actas de sesiones públicas de cabildo, I, 1790-1795, ff. 27v-28",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 153",,Bradley,,,1791,Alhóndigas,Skopyk
2345,2023-06-04 06:37:27,,"Los gobernadores de la cabecera de Actopan y sus jurisdicciones, sobre que se les releve del pago de tributos ya que hubo pérdida de sementeras, además de la epidemia de viruelas. Octubre de 1771 a julio de 1781. AGNM, Tributos, v. 52, e. 1, ff. 1-156",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 620",,Bradley,,,1778,Epidemia de viruela,Skopyk
1193,2023-06-04 06:37:27,,"Sequía y epidemia prolongada, de 27 a 40 reales la fanega de maíz. Escasez de maíz. Espinosa et al., 1987:96; Sanders, 1970:38; Malvido, 1973:98",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 321",,Bradley,,,1642,Carestí­a de Maíz,Skopyk
516,2023-06-04 06:37:27,,"Durante este periodo la abundancia de lluvias e inundaciones produjo la pérdida de cosechas y otras calamidades. Medina Rubio, 1983:178",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 200",,Bradley,,,1555,Calamidad,Skopyk
345,2023-06-04 06:37:27,,"Hubo otra vez peste de ampollas y vejigas de lo cual murieron aun personas de edad en Tlalmanalco y de todas partes de México. Chimalpahin, 1965:253",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 052",,Bradley,,,1532,Epidemia,Skopyk
2765,2023-06-04 06:37:27,,"Sobre proveer de maíces a la jurisdicción de Guanajuato. Octubre de 1785-enero de 1786. Florescano, 1981:177-179",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 2: item# 239",,Bradley,,,1785,Escasez de maíz,Skopyk
2057,2023-06-04 06:37:27,,"En la sesión del 7 de febrero de 1749, se informó sobre las noticias del alcalde de la alhóndiga: han sido muy escasas las entradas de maíz en esta oficina por lo que se manda examinar las casas de los tratantes en ganado de la cerda, sobre la existencia de maíces. Siete de febrero de 1749. AAP, Actas de cabildo, v. 47, f. 23",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 361",,Bradley,,,1749,Alhóndigas,Skopyk
672,2023-06-04 06:37:27,,"Arriba de un cronograma y ligado a él por un par de líneas, se presenta un cráneo; puede registrar una epidemia. Codex Mexicanus, 1952, lám. LXXXVI",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 324",,Bradley,,,1577,Muertes,Skopyk
578,2023-06-04 06:37:27,,"“El año de 64 se levantó otra mortandad, al tiempo que el licenciado Valderrama, visitador por su majestad, hizo contar los indios y les acrecentó el tributo, porque no debió de agradar a Dios esta cuenta, como le desagradó la que mandó hacer el rey David, por donde envió otra tal pestilencia a su pueblo.” Mendieta, 1945, l. IV, cap. XXXVI",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 250",,Bradley,,,1564,Epidemia,Skopyk
3589,2023-06-04 06:37:27,,"“Ahora en obedecimiento de la superior orden de vuestra excelencia ilustrísima del 19 del corriente [agosto] debo informarle que la cosecha del trigo fue escasa y no muy superior que las milpas que antes daban una esperanza lisonjera están maleadas y muchas perdidas no sólo de temporal sino también las de riego a causa de 19 heladas que se experimentaron en el mes pasado de julio y principios de éste, acompañándolas una seca rigurosa con la cual no hay esperanza de que pueda reparar el daño padecido ni medios para ello.” Florescano y San Vicente, 1985:75",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 19: item# 157",,Bradley,,,1809,Cosechas escasas,Skopyk
1563,2023-06-04 06:37:27,,"“Para 1692 se inicia otra prolongada sequía que perdura hasta 1697. En esta última sequía se adquirió maíz con urgencia de otras latitudes.” Bistráin, 1981:13",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 667",,Bradley,,,1695,Sequí­a,Skopyk
421,2023-06-04 06:37:27,,"“En el año 1 calli se vino a extender la gran epidemia uey cocoliztli, entonces mucha gente desapareció. En México diariamente se enterraban 200 [muertos] sin contar los niños. Hubo mortandad en todas partes del mundo, ya no había enterradores, nadie transitaba en los caminos, la gente moría de hambre y de debilitamiento […] Este año hubo monstruosa pestilencia que se murió casi toda la gente de esta Nueva España. - Yn ipan yc ce calli xiuitl momanaco uey cocoliztli oncan cenca yxpoliouac in Mexico matlactecpantli yn motocaya incecemiluitl amo tlapoualtin in pipilztlizintin uel nouian in cemanauac tlaixpoliuh aocmo necico in tetocaya aocac otli quitocaya apizmicoac necaxaniloc.” Libro de los guardianes, 1995:44-45",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 112",,Bradley,,,1545,Epidemia de huey cocoliztli,Skopyk
649,2023-06-04 06:37:27,,"“Hubo en este año [1576] una epidemia tan grande entre los indios, que Padilla afirma sin duda alguna que fue la mayor que se había visto; dice que en el archivo de gobernación había una estadística de las víctimas de esa epidemia y allí constaba que ascendieron a dos millones de indios en su mayor parte.” Ríos, 1992, II:39",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 16: item# 310",,Bradley,,,1576,Epidemia,Skopyk
2997,2023-06-04 06:37:27,,"La Real Audiencia gobernadora pide al arzobispo de México, Alonso Núñez de Haro y Peralta, gire instrucciones a todos los curatos a fin de que éstos cooperen en la relación de granos obtenidos en la última cosecha para poder calcular las cantidades que pueden mandarse a la ciudad de México por la escasez que sufre. El mismo arzobispo lleva a cabo las diligencias necesarias para reparar los caminos de la sierra huasteca para poder transportar los granos a la ciudad de México. AGNM, Caminos y calzadas, v. 10, e. 8, ff. 125-131",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 005",,Bradley,,,1787,Escasez de granos,Skopyk
1568,2023-06-04 06:37:27,,"“Hambre. Elevada mortandad. Precios elevados en el Bajío.” Escasez de maíz. Rebelión de los zoques. Espinosa et al., 1987:193",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 670",,Bradley,,,1693,Carestí­a,Skopyk
3145,2023-06-04 06:37:27,,"El ilustre ayuntamiento acordó el 8 de febrero que por el defensor se haga la “consulta necesaria para reconocer los 16 500 pesos que se están debiendo al cofre de esta santa iglesia catedral de resultas de mayor cantidad que prestó para proveer al público de maíces en la escasez que se verific.” AAP, Actas de cabildo, v. 61, f. 29",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 147",,Bradley,,,1791,Escasez de maíz,Skopyk
3042,2023-06-04 06:37:27,,"“Por las escasas inoportunas lluvias, en el anterior semestre [1789], cumplido a fin de diciembre último, apenas se logró la tercera parte de la cosecha, para provisionar la jurisdicción, aunque en los subidos precios desde 20 reales, hasta cinco pesos, y media fanega de maíz (que es la principal semilla que siembran) y se advirtieron bastantes necesidades, y deserción de gente pobre; pero en el primer semestre de este año [1790], ha llovido con abundancia, prometiendo una ventajosa cosecha, ha bajado y continuará la postura del maíz; la tierra ha empastado mucho a beneficio de los ganados y tránsito de los caminantes.” AGI, Indiferente general, 1560",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 3: item# 050",,Bradley,,,1789,Carestí­a de Maíz,Skopyk
1288,2023-06-04 06:37:27,,"“El peor de los muchos periodos de escasez de alimentos posteriores a 1576-1579 debe haber terminado hacia 1650-1660.” Borah, 1982:71",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 17: item# 379",,Bradley,,,1652,Escasez de alimentos,Skopyk
2363,2023-06-04 06:37:27,,"Sequía. Junio de 1772. Florescano, 1980:99",tbd,"García Acosta, Virginia, Juan Manuel Pérez Zevallos, América Molina del Villar, and Antonio Escobar Ohmstede. Desastres Agrícolas En México: Catálogo Histórico (México: Fondo de Cultura Económica, 2003), siglo 18 part 1: item# 637",,Bradley,,,1772,Sequí­a,Skopyk
